NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	28	11	18	39	23	12	33	45	40	15	3	25	28	7	23	37	28	17	30	17	47	8	11	36	45	14	26	41	20	38	16	15	32	26	37	8	24	17	41	11	50	29	45	21	35	26	27	20	27	6	26	24	31	2	40	17	37	39	41	18	10	45	36	48	13	42	46	10	37	2	18	34	38	27	34	21	24	25	40	29	15	25	15	16	19	49	43	18	42	41	3	11	4	41	37	49	32	32	29	19	6	11	49	39	4	48	41	32	50	35	38	25	30	35	14	17	12	18	32	16	18	31	20	7	10	26	33	46	41	7	45	30	28	34	7	11	28	14	20	14	28	38	47	25	18	4	46	50	31	34	45	9	14	9	11	9	48	6	30	12	3	48	44	41	18	40	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	11	3	37	24	8	8	44	43	47	29	24	5	1	33	24	1	37	50	4	42	18	10	27	41	44	28	1	26	19	14	38	19	25	12	27	3	40	35	11	40	46	27	2	2	22	38	21	42	19	36	38	33	8	26	42	31	35	34	10	9	24	23	32	47	45	8	34	49	46	14	9	27	41	38	1	14	14	5	16	17	11	26	22	22	12	25	1	24	3	4	32	9	11	31	31	32	22	38	46	32	13	14	3	26	23	25	10	31	2	2	17	27	25	26	2	10	38	35	39	1	20	15	1	29	20	2	8	12	30	18	17	3	21	15	20	6	22	31	33	24	40	4	34	8	28	42	50	16	12	21	22	42	40	18	13	40	11	46	20	37	10	26	35	15	4	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	29	13	25	9	12	16	33	30	33	27	26	36	10	23	22	9	4	44	41	46	2	8	30	23	40	33	14	40	25	34	8	30	48	9	35	39	35	6	40	37	49	41	20	19	17	15	44	6	49	20	23	40	23	20	47	47	21	26	24	45	15	18	15	33	19	20	50	39	41	14	41	29	25	28	3	16	10	21	4	38	50	8	33	25	17	20	50	32	48	45	40	6	21	49	34	33	7	31	49	25	14	26	2	21	11	16	50	2	17	5	13	43	18	14	23	22	33	7	30	23	16	24	37	9	5	30	19	10	48	12	35	11	33	23	33	20	16	25	43	3	34	38	16	30	44	20	9	28	39	31	27	2	28	37	1	15	19	1	33	49	14	11	48	43	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	45	46	34	6	18	15	3	10	15	27	22	23	34	1	28	27	44	9	41	9	1	5	44	16	44	50	18	46	12	48	6	38	40	37	1	21	14	20	11	17	35	3	4	49	39	30	24	41	6	49	37	31	42	3	25	12	10	43	7	25	36	12	18	24	11	35	17	26	40	30	21	29	28	43	22	11	15	48	15	31	37	12	9	20	13	14	1	36	23	27	8	13	17	13	12	40	50	47	35	13	15	25	13	20	32	43	33	39	6	50	32	48	47	18	9	15	14	1	47	28	33	8	26	46	25	18	29	25	23	40	47	17	38	45	19	50	43	31	42	41	29	27	35	16	11	16	46	34	46	18	41	23	2	22	44	12	35	2	34	21	16	40	19	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	49	23	43	9	26	33	25	25	49	3	14	7	28	3	20	22	19	5	3	24	20	11	33	31	42	38	16	30	13	27	20	17	36	1	29	10	41	11	20	29	3	44	8	28	30	30	25	12	35	46	31	14	4	9	8	47	23	50	44	43	21	35	3	11	24	12	31	16	37	14	6	15	10	39	37	19	32	46	41	8	30	39	10	26	23	23	19	27	21	17	45	42	47	48	6	25	44	12	48	24	46	29	50	45	11	3	47	17	41	44	47	40	26	44	14	47	15	32	3	31	3	20	27	34	9	37	38	15	50	18	18	20	23	22	9	8	42	2	44	9	16	50	5	10	2	47	14	11	47	15	22	3	10	1	5	26	30	35	14	48	42	33	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	46	9	41	15	48	31	35	17	35	1	29	50	6	39	33	3	43	38	19	36	33	32	5	43	36	23	48	36	4	30	24	14	20	25	11	34	39	37	12	19	5	3	29	16	20	21	45	27	45	34	4	15	33	45	13	23	44	29	27	40	21	27	46	26	36	8	21	9	49	17	6	29	33	27	13	24	21	12	19	50	27	47	13	11	29	15	26	22	9	34	49	48	18	17	47	36	24	24	29	1	3	48	33	33	3	31	45	14	13	27	32	43	30	33	17	29	41	40	24	31	8	40	15	21	32	27	24	39	38	9	26	50	42	2	20	40	13	49	20	12	25	3	12	20	18	21	30	45	47	19	14	7	19	7	26	32	28	49	27	28	39	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	11	2	34	46	8	9	33	23	50	24	3	34	44	18	29	32	26	35	3	24	22	23	6	37	36	24	7	17	4	35	47	30	45	39	13	46	31	42	17	13	44	32	34	12	25	14	9	1	4	10	28	31	2	15	41	12	47	14	49	11	15	12	14	7	41	26	42	11	21	45	43	8	31	36	17	47	43	10	41	9	19	3	7	48	12	2	3	29	18	47	3	13	13	30	14	34	35	32	4	37	5	34	22	41	43	18	13	30	31	33	3	45	41	1	5	44	22	32	9	46	43	50	31	42	13	47	14	36	24	17	19	13	2	49	44	24	9	17	5	46	15	29	43	11	2	4	38	50	39	43	33	4	39	28	32	16	1	35	49	4	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	16	36	9	26	32	24	14	32	6	2	46	30	5	4	45	33	42	8	29	14	38	38	45	16	21	29	6	8	37	47	49	47	32	46	43	47	1	38	16	42	40	25	35	28	43	47	37	18	23	21	7	48	23	36	4	12	22	48	27	37	38	23	35	20	12	8	12	3	24	15	37	19	21	5	20	1	37	48	5	45	42	35	15	26	4	6	42	43	15	1	34	45	24	8	9	13	27	25	25	11	1	18	38	42	41	43	4	22	39	47	17	28	40	47	24	43	23	36	16	49	31	16	23	49	1	12	24	12	40	1	49	27	32	3	29	17	17	4	30	3	43	9	38	43	40	50	8	39	32	26	8	37	22	28	9	22	41	10	44	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	5	39	20	3	6	47	9	31	39	15	5	8	46	13	36	15	4	13	50	3	17	3	33	23	13	34	6	26	42	39	47	30	20	42	32	12	42	22	16	46	4	7	7	46	42	7	5	30	33	35	39	9	26	49	38	40	34	10	49	31	21	33	4	35	4	25	43	18	41	3	21	4	14	3	15	17	46	48	1	11	9	12	29	41	45	36	49	25	7	47	1	24	15	32	27	26	31	47	43	41	21	28	37	26	27	28	46	23	39	35	14	35	39	6	9	29	36	37	49	13	21	43	47	40	18	5	29	27	4	45	3	6	34	12	23	42	37	37	31	2	29	44	48	11	15	15	47	35	29	12	29	39	32	21	1	20	24	18	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	31	2	32	1	3	17	24	18	2	2	34	26	46	26	26	34	34	8	13	20	37	14	47	3	31	47	50	21	15	29	2	45	12	24	2	17	32	34	26	49	12	15	36	10	46	43	6	25	13	11	13	48	24	31	35	37	30	39	36	13	25	28	32	8	10	32	35	46	38	37	9	10	13	1	49	21	35	8	37	11	30	41	35	17	42	46	6	18	44	15	3	7	13	18	6	5	27	2	20	13	15	10	46	32	15	38	50	13	37	38	2	15	47	21	35	8	50	35	35	38	44	1	50	3	13	41	35	33	1	9	2	20	34	6	38	4	33	35	15	48	13	43	22	2	30	50	34	45	46	1	1	10	32	36	23	31	2	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	50	49	18	15	22	8	7	14	43	44	46	35	39	34	49	16	6	32	41	9	36	6	28	7	37	7	26	8	17	25	2	26	49	8	21	47	10	8	12	34	43	6	37	29	25	13	10	44	47	4	17	36	49	9	39	3	30	35	40	29	46	31	40	45	16	31	21	2	15	40	4	25	10	22	8	30	12	5	25	39	11	2	43	13	45	10	14	16	27	43	14	19	26	18	48	30	48	14	27	37	27	33	1	5	27	24	34	28	27	44	36	37	21	40	46	26	40	9	41	45	45	11	27	35	47	20	9	32	8	50	25	3	26	34	10	13	32	47	45	36	43	27	28	46	40	8	48	12	36	43	21	49	37	16	25	7	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	35	40	28	4	36	24	16	8	46	6	25	39	49	9	11	9	50	24	14	36	50	26	36	4	40	32	5	1	31	18	26	34	19	9	1	37	13	43	23	25	12	44	27	50	16	15	28	13	43	16	50	11	42	20	19	50	36	15	12	30	24	21	31	11	9	6	13	27	36	41	21	42	18	36	47	30	6	10	8	33	4	27	27	50	16	31	46	49	10	32	10	47	49	1	14	19	20	33	11	25	9	9	49	7	1	13	1	28	1	23	10	34	35	31	28	40	7	10	34	17	18	49	38	16	47	2	42	13	44	8	5	2	45	26	30	31	21	24	16	26	5	29	20	9	47	45	27	1	39	14	4	12	36	25	24	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	36	35	2	43	20	14	28	48	3	18	33	18	46	42	40	38	44	48	38	37	25	13	35	36	26	13	1	5	40	10	45	43	18	42	5	24	16	34	43	25	42	33	16	1	4	1	35	3	39	16	3	42	49	28	5	32	17	18	17	37	34	37	25	48	40	28	3	38	13	44	4	30	2	17	40	49	1	12	31	19	19	45	16	46	33	5	50	9	49	28	31	18	27	44	4	17	10	2	23	32	47	36	37	37	14	22	21	4	44	16	16	12	2	7	21	34	24	11	9	26	37	18	35	17	50	38	38	4	40	31	7	27	3	19	33	35	20	6	4	15	31	27	3	12	16	36	22	40	20	24	9	27	40	2	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	37	27	9	31	16	21	40	35	13	26	14	37	2	43	24	49	23	16	32	35	24	25	6	10	28	43	41	7	49	8	39	24	13	44	44	26	35	36	35	10	2	13	41	10	34	22	2	41	17	16	14	1	44	50	37	39	44	37	19	45	18	43	16	33	16	38	2	9	45	29	36	32	43	4	49	18	36	34	6	43	34	46	32	8	4	2	49	20	2	1	30	6	25	42	46	22	16	39	10	41	49	33	15	18	37	9	15	36	26	32	33	42	40	2	46	46	43	23	31	32	46	50	1	39	25	26	35	40	33	47	35	15	39	11	34	34	27	18	10	26	3	46	13	6	16	32	34	40	36	28	14	10	48	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	6	49	48	4	43	7	14	24	30	41	19	17	22	32	30	33	42	28	32	19	9	5	9	38	6	9	34	4	3	46	24	29	40	31	5	13	26	16	39	5	37	47	10	39	12	14	8	20	4	35	42	7	6	32	28	4	37	46	39	50	36	10	9	4	31	37	40	48	39	15	6	43	39	40	3	15	34	22	49	23	22	38	42	18	37	35	34	38	25	15	39	24	7	15	14	6	13	2	12	48	42	8	10	20	13	18	33	28	13	30	30	44	15	45	17	8	6	2	13	46	39	20	32	15	28	47	38	5	8	35	12	37	45	31	24	1	15	4	10	35	50	17	41	48	33	9	11	43	10	35	38	15	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	42	38	40	28	33	12	23	20	20	14	18	48	34	16	18	24	4	7	36	38	49	7	14	44	7	30	3	41	35	15	3	28	14	36	40	13	38	7	15	43	15	23	24	41	50	15	45	12	5	3	47	37	39	20	37	5	34	37	36	36	40	24	20	40	10	20	29	42	11	29	33	3	23	39	45	35	17	2	11	2	10	47	28	40	7	28	19	39	45	31	16	14	10	7	28	35	20	18	35	33	19	2	21	50	47	19	7	3	11	13	46	26	18	25	36	8	23	13	1	38	19	14	21	4	2	8	33	41	45	28	33	38	16	38	33	12	41	41	21	18	22	6	31	2	15	27	49	31	36	8	44	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	23	6	49	22	4	37	28	33	5	49	19	45	27	22	2	26	3	8	3	20	21	20	15	20	13	46	18	19	22	7	22	10	24	25	41	34	31	9	50	34	1	31	8	25	40	29	27	7	36	29	3	29	33	40	43	30	37	31	13	5	48	17	18	2	20	24	26	2	42	40	28	8	24	25	8	36	22	49	7	19	39	19	15	32	32	48	10	47	4	21	43	10	21	29	7	33	49	39	19	31	8	14	40	46	7	20	47	49	32	4	48	35	21	50	32	4	6	2	14	36	11	29	4	41	25	28	32	31	44	6	5	7	7	21	14	18	21	41	20	46	25	7	50	21	28	43	6	5	3	35	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	15	36	30	30	5	6	3	41	39	4	40	43	38	42	47	8	30	29	32	49	14	32	36	43	33	50	27	48	28	20	8	8	15	8	3	47	34	21	41	15	43	5	8	6	6	11	35	38	21	8	22	14	14	1	28	17	20	34	3	6	48	47	36	40	20	39	27	2	35	24	49	22	36	2	5	38	44	38	43	29	38	11	20	35	8	14	9	12	1	8	4	29	49	21	47	21	26	30	46	5	9	33	49	13	7	3	13	35	26	18	6	49	35	13	26	24	18	43	34	8	26	2	40	9	50	49	21	26	37	15	14	21	30	1	14	36	12	48	45	14	2	7	47	17	4	33	34	47	16	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	19	29	49	26	29	48	40	37	20	16	34	15	38	32	1	20	6	24	48	4	26	37	46	10	17	23	39	5	9	1	8	21	33	50	27	26	10	19	15	1	28	45	12	48	15	41	42	37	33	39	49	24	39	23	9	14	47	47	40	49	2	6	49	29	29	39	18	41	25	41	40	22	28	43	12	21	8	40	11	43	7	3	20	11	37	7	22	3	29	33	10	15	3	17	10	10	31	30	27	15	16	35	50	7	21	14	6	38	23	8	42	23	45	36	1	24	4	35	46	20	32	3	9	10	32	26	5	21	26	46	31	23	27	32	17	5	27	2	39	45	20	40	28	50	40	48	44	10	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	16	45	36	37	31	8	14	7	39	22	24	47	12	49	11	2	44	41	19	18	42	4	20	42	43	12	11	46	34	27	34	16	9	2	36	28	28	35	5	38	44	5	50	2	23	25	39	36	12	15	22	11	25	12	15	3	35	46	49	37	24	23	31	42	44	33	2	43	16	7	10	50	33	36	31	37	21	16	18	32	17	15	5	30	35	48	10	12	10	2	6	28	44	33	38	32	45	3	10	46	20	45	42	38	34	16	49	39	42	5	17	42	15	19	23	35	32	15	5	8	45	2	21	8	24	34	2	27	36	37	42	48	20	50	47	14	17	28	35	16	45	19	28	40	46	12	35	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	10	9	15	12	15	34	15	50	6	33	24	46	21	34	20	19	2	30	11	31	14	15	48	16	46	11	12	48	8	28	41	11	8	14	34	21	41	40	9	25	21	33	15	18	45	43	24	24	32	29	15	44	37	20	7	4	4	14	44	12	42	27	19	16	11	44	47	15	3	41	18	38	44	25	33	45	9	18	14	24	42	3	30	18	30	16	7	1	5	45	3	13	1	13	48	2	10	1	2	37	25	22	31	41	30	22	48	5	43	29	47	7	8	4	5	4	3	20	43	37	26	34	5	2	16	40	49	49	15	11	25	16	35	22	13	20	31	50	6	44	46	44	32	11	40	15	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	24	41	42	24	39	9	47	3	33	6	40	44	45	18	41	25	42	45	21	13	2	30	21	29	13	30	36	8	38	45	5	26	9	8	4	44	23	24	47	50	43	15	2	26	4	46	41	37	26	35	31	15	26	31	15	46	49	39	15	43	33	1	27	9	27	42	33	8	33	49	37	23	36	37	25	23	40	4	5	38	16	12	28	38	2	35	31	23	42	10	25	47	50	11	16	37	14	21	35	34	8	22	43	19	18	42	39	21	27	23	36	30	48	14	8	11	30	29	5	34	9	43	30	20	50	10	38	35	44	20	48	26	24	12	46	2	15	30	29	31	40	27	44	49	36	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	27	4	29	36	33	49	37	35	24	21	4	46	9	18	1	42	12	35	32	36	10	7	40	14	22	3	32	22	14	14	34	1	45	27	4	13	18	30	50	27	33	37	50	26	47	38	35	8	41	39	9	43	33	9	30	25	46	1	42	34	10	26	24	37	8	18	50	7	2	28	36	7	38	23	42	23	16	21	22	3	29	33	24	48	27	1	16	20	9	13	1	24	6	19	47	32	15	42	12	25	3	39	39	43	34	15	6	4	36	43	32	24	41	40	10	46	47	34	1	18	19	45	42	37	39	1	7	6	45	15	22	22	36	13	49	9	10	40	26	39	42	39	3	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	10	8	20	29	24	23	10	6	24	11	35	35	27	30	9	10	20	17	27	40	2	28	12	50	24	5	39	38	6	21	33	11	3	32	6	8	32	42	16	17	11	14	13	10	6	43	38	8	13	4	19	34	11	43	13	50	36	43	20	36	29	18	45	17	49	10	45	10	22	41	30	47	16	21	47	40	5	35	20	18	14	30	10	7	42	37	3	36	33	49	32	26	21	29	33	35	43	50	18	47	21	12	15	50	29	36	30	24	28	33	3	43	26	13	13	11	28	37	48	22	12	8	41	16	32	40	23	1	32	42	1	33	1	21	41	16	5	20	34	39	37	33	3	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	34	15	29	23	15	23	45	42	36	23	36	10	39	7	24	12	41	44	17	11	1	26	32	6	9	47	27	19	39	19	2	19	14	44	20	35	22	29	33	46	23	49	12	25	6	23	24	18	17	17	13	13	46	22	40	12	19	9	15	40	6	4	18	32	41	30	32	48	41	17	15	40	11	42	19	50	36	12	10	12	30	39	20	29	32	5	4	11	41	7	44	45	37	32	18	3	18	25	10	32	14	11	48	18	8	35	44	2	46	30	42	31	25	40	19	29	29	16	22	10	39	41	43	11	19	41	37	17	36	25	39	29	15	4	28	37	26	35	46	18	9	31	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	29	41	18	7	27	45	35	37	35	26	50	36	2	48	38	1	44	37	31	11	6	35	42	33	4	23	29	16	39	13	32	47	11	40	47	30	40	35	26	10	9	33	35	47	50	42	2	36	6	4	28	40	13	24	44	2	31	12	37	18	38	17	4	8	38	18	17	32	47	25	18	22	15	47	19	35	18	7	5	36	10	9	10	48	14	38	22	18	45	14	29	42	37	8	49	37	23	45	32	34	34	14	33	20	23	2	46	15	24	32	1	5	13	21	45	37	8	36	6	32	45	44	15	25	47	44	14	50	1	21	16	17	39	46	2	20	16	48	11	1	38	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	42	24	4	42	27	44	5	3	3	1	33	30	46	5	18	15	14	16	38	30	2	10	48	21	13	25	5	46	3	35	40	14	14	41	45	39	9	1	35	12	19	43	19	46	10	15	34	3	2	3	23	2	24	35	37	3	20	1	7	17	10	34	3	32	21	49	14	16	8	8	41	11	15	29	46	42	4	19	44	9	31	20	5	43	24	4	42	37	34	45	17	33	28	6	11	45	29	36	47	40	22	2	48	34	38	7	15	7	30	40	19	39	38	2	21	11	38	6	19	37	40	14	10	42	31	19	12	40	13	47	21	5	49	1	2	10	27	5	43	9	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	46	36	41	36	18	23	29	49	39	10	5	29	33	6	38	50	16	22	50	13	30	6	18	47	18	35	29	13	40	1	29	27	6	44	23	20	5	43	17	31	46	47	37	29	18	6	23	9	33	35	16	34	13	30	44	41	17	7	37	20	16	12	21	34	17	37	36	29	49	11	25	3	2	11	46	34	34	49	16	23	19	12	3	20	39	12	21	42	49	8	43	19	46	21	22	4	15	31	4	41	45	43	41	7	35	11	33	9	46	34	22	15	29	44	37	37	23	23	44	19	47	16	43	50	23	29	48	8	21	16	11	29	24	6	25	2	8	30	1	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	34	42	42	29	38	37	29	7	38	28	4	11	16	1	8	7	10	38	48	30	21	26	24	11	35	43	14	33	32	29	47	33	12	46	36	4	16	5	44	34	43	31	18	34	50	29	27	5	34	46	10	42	11	7	30	9	43	17	23	34	29	49	34	9	46	44	14	16	40	5	46	3	9	19	7	15	31	41	25	20	36	25	5	43	50	50	34	17	40	18	13	44	2	41	32	35	36	7	38	21	20	32	50	33	16	16	18	19	4	38	22	22	20	16	32	22	19	33	21	43	25	20	44	21	21	14	8	3	41	9	32	22	47	43	14	42	1	10	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	27	25	22	42	1	42	38	1	28	23	18	32	44	16	13	18	33	9	50	33	30	22	1	17	8	45	35	17	28	41	43	8	25	6	26	42	16	23	17	42	45	47	35	43	48	35	32	17	32	10	41	6	28	20	10	46	45	7	11	27	5	7	24	48	36	19	31	29	2	6	10	39	15	45	50	21	11	30	47	38	36	28	27	46	20	25	30	10	26	39	18	15	1	12	9	25	40	9	4	35	11	40	21	1	41	13	4	2	2	44	15	40	37	29	1	47	37	35	37	8	39	9	20	38	29	21	6	3	37	28	46	43	21	44	6	45	37	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	7	33	42	17	29	11	47	23	23	19	2	41	34	19	9	21	27	18	47	10	28	3	26	13	47	37	34	41	48	10	35	8	37	11	14	37	15	44	19	32	38	3	48	43	50	10	32	9	45	49	2	21	43	25	1	1	3	22	46	46	46	11	3	28	38	40	36	42	23	14	31	43	49	22	32	28	6	15	21	5	50	1	38	49	5	34	23	2	50	37	13	7	45	31	12	3	13	8	19	27	11	7	26	35	15	44	30	6	12	48	31	13	18	12	41	15	1	6	12	32	31	10	30	36	44	32	37	32	32	19	38	23	20	13	9	8	
